split,model_id,reference_risk_band,risk_band,applicant_count,total_applicants,applicant_pct
train,RLOG003,High Risk,Very High Risk,5584,104573,0.05339810467329043
train,RLOG003,High Risk,Extreme Risk,40,104573,0.0003825079131324529
train,RLOG003,Very High Risk,Low Risk,410,104573,0.003920706109607643
train,RLOG003,Very High Risk,Medium Risk,737,104573,0.007047708299465445
train,RLOG003,Very High Risk,High Risk,3642,104573,0.034827345490709836
train,RLOG003,Very High Risk,Very High Risk,8573,104573,0.08198100848211297
train,RLOG003,Very High Risk,Extreme Risk,2323,104573,0.022214147055167204
train,RLOG003,Extreme Risk,Low Risk,63,104573,0.0006024499631836134
train,RLOG003,Extreme Risk,Medium Risk,92,104573,0.0008797682002046418
train,RLOG003,Extreme Risk,High Risk,680,104573,0.0065026345232517
train,RLOG003,Extreme Risk,Very High Risk,1529,104573,0.014621364979488013
train,RLOG003,Extreme Risk,Extreme Risk,2866,104573,0.027406691975940253
train,RLOG004,Low Risk,Low Risk,16637,104573,0.15909460376961548
train,RLOG004,Low Risk,Medium Risk,4290,104573,0.041023973683455575
train,RLOG004,Low Risk,High Risk,1,104573,9.562697828311323e-06
train,RLOG004,Medium Risk,Low Risk,3173,104573,0.030342440209231828
train,RLOG004,Medium Risk,Medium Risk,22693,104573,0.21700630181786887
train,RLOG004,Medium Risk,High Risk,5257,104573,0.050271102483432625
train,RLOG004,High Risk,Low Risk,627,104573,0.0059958115383512
train,RLOG004,High Risk,Medium Risk,3567,104573,0.03411014315358649
train,RLOG004,High Risk,High Risk,21787,104573,0.2083424975854188
train,RLOG004,High Risk,Very High Risk,5586,104573,0.05341723006894705
train,RLOG004,High Risk,Extreme Risk,40,104573,0.0003825079131324529
train,RLOG004,Very High Risk,Low Risk,414,104573,0.003958956900920888
train,RLOG004,Very High Risk,Medium Risk,730,104573,0.006980769414667266
train,RLOG004,Very High Risk,High Risk,3646,104573,0.034865596282023084
train,RLOG004,Very High Risk,Very High Risk,8574,104573,0.08199057117994128
train,RLOG004,Very High Risk,Extreme Risk,2321,104573,0.02219502165951058
train,RLOG004,Extreme Risk,Low Risk,63,104573,0.0006024499631836134
train,RLOG004,Extreme Risk,Medium Risk,92,104573,0.0008797682002046418
train,RLOG004,Extreme Risk,High Risk,681,104573,0.006512197221080011
train,RLOG004,Extreme Risk,Very High Risk,1526,104573,0.014592676886003079
train,RLOG004,Extreme Risk,Extreme Risk,2868,104573,0.027425817371596876
train,RLOG005,Low Risk,Low Risk,16764,104573,0.160309066393811
train,RLOG005,Low Risk,Medium Risk,4162,104573,0.039799948361431726
train,RLOG005,Low Risk,High Risk,2,104573,1.9125395656622646e-05
train,RLOG005,Medium Risk,Low Risk,3111,104573,0.029749552943876528
train,RLOG005,Medium Risk,Medium Risk,22204,104573,0.21233014257982463
train,RLOG005,Medium Risk,High Risk,5808,104573,0.05554014898683216
train,RLOG005,High Risk,Low Risk,723,104573,0.006913830529869086
train,RLOG005,High Risk,Medium Risk,4041,104573,0.03864286192420606
train,RLOG005,High Risk,High Risk,21021,104573,0.20101747104893233
train,RLOG005,High Risk,Very High Risk,5710,104573,0.054603004599657654
train,RLOG005,High Risk,Extreme Risk,112,104573,0.0010710221567708682
train,RLOG005,Very High Risk,Low Risk,274,104573,0.0026201792049573027
train,RLOG005,Very High Risk,Medium Risk,889,104573,0.008501238369368766
train,RLOG005,Very High Risk,High Risk,3899,104573,0.03728495883258585
train,RLOG005,Very High Risk,Very High Risk,8111,104573,0.07756304208543315
train,RLOG005,Very High Risk,Extreme Risk,2512,104573,0.024021496944718043
train,RLOG005,Extreme Risk,Low Risk,42,104573,0.00040163330878907556
train,RLOG005,Extreme Risk,Medium Risk,76,104573,0.0007267650349516606
train,RLOG005,Extreme Risk,High Risk,642,104573,0.00613925200577587
train,RLOG005,Extreme Risk,Very High Risk,1865,104573,0.017834431449800618
train,RLOG005,Extreme Risk,Extreme Risk,2605,104573,0.024910827842750997
train,RLOG006,Low Risk,Low Risk,16685,104573,0.15955361326537443
train,RLOG006,Low Risk,Medium Risk,4242,104573,0.04056496418769663
train,RLOG006,Low Risk,High Risk,1,104573,9.562697828311323e-06
train,RLOG006,Medium Risk,Low Risk,3148,104573,0.030103372763524046
train,RLOG006,Medium Risk,Medium Risk,22597,104573,0.21608828282635098
train,RLOG006,Medium Risk,High Risk,5378,104573,0.0514281889206583
train,RLOG006,High Risk,Low Risk,637,104573,0.006091438516634313
train,RLOG006,High Risk,Medium Risk,3690,104573,0.03528635498646878
train,RLOG006,High Risk,High Risk,21633,104573,0.20686984211985884
train,RLOG006,High Risk,Very High Risk,5597,104573,0.053522419745058475
train,RLOG006,High Risk,Extreme Risk,50,104573,0.00047813489141556616
train,RLOG006,Very High Risk,Low Risk,384,104573,0.003672075966071548
train,RLOG006,Very High Risk,Medium Risk,757,104573,0.007238962256031671
train,RLOG006,Very High Risk,High Risk,3677,104573,0.03516203991470074
train,RLOG006,Very High Risk,Very High Risk,8518,104573,0.08145506010155586
train,RLOG006,Very High Risk,Extreme Risk,2349,104573,0.022462777198703297
train,RLOG006,Extreme Risk,Low Risk,60,104573,0.0005737618696986794
train,RLOG006,Extreme Risk,Medium Risk,86,104573,0.0008223920132347738
train,RLOG006,Extreme Risk,High Risk,683,104573,0.006531322616736634
train,RLOG006,Extreme Risk,Very High Risk,1571,104573,0.015022998288277089
train,RLOG006,Extreme Risk,Extreme Risk,2830,104573,0.027062434854121045
train,RLOG007,Low Risk,Low Risk,16644,104573,0.15916154265441365
train,RLOG007,Low Risk,Medium Risk,4283,104573,0.0409570347986574
train,RLOG007,Low Risk,High Risk,1,104573,9.562697828311323e-06
train,RLOG007,Medium Risk,Low Risk,3169,104573,0.030304189417918584
train,RLOG007,Medium Risk,Medium Risk,22680,104573,0.21688198674610082
train,RLOG007,Medium Risk,High Risk,5274,104573,0.050433668346513916
train,RLOG007,High Risk,Low Risk,629,104573,0.006014936934007823
train,RLOG007,High Risk,Medium Risk,3581,104573,0.03424402092318285
train,RLOG007,High Risk,High Risk,21775,104573,0.20822774521147908
train,RLOG007,High Risk,Very High Risk,5582,104573,0.053378979277633805
train,RLOG007,High Risk,Extreme Risk,40,104573,0.0003825079131324529
train,RLOG007,Very High Risk,Low Risk,409,104573,0.003911143411779331
train,RLOG007,Very High Risk,Medium Risk,739,104573,0.007066833695122068
train,RLOG007,Very High Risk,High Risk,3641,104573,0.03481778279288153
train,RLOG007,Very High Risk,Very High Risk,8575,104573,0.0820001338777696
train,RLOG007,Very High Risk,Extreme Risk,2321,104573,0.02219502165951058
train,RLOG007,Extreme Risk,Low Risk,63,104573,0.0006024499631836134
train,RLOG007,Extreme Risk,Medium Risk,89,104573,0.0008510801067197078
train,RLOG007,Extreme Risk,High Risk,681,104573,0.006512197221080011
train,RLOG007,Extreme Risk,Very High Risk,1529,104573,0.014621364979488013
train,RLOG007,Extreme Risk,Extreme Risk,2868,104573,0.027425817371596876
train,RLOG008,Low Risk,Low Risk,16636,104573,0.15908504107178717
train,RLOG008,Low Risk,Medium Risk,4291,104573,0.04103353638128389
train,RLOG008,Low Risk,High Risk,1,104573,9.562697828311323e-06
train,RLOG008,Medium Risk,Low Risk,3173,104573,0.030342440209231828
train,RLOG008,Medium Risk,Medium Risk,22694,104573,0.21701586451569718
train,RLOG008,Medium Risk,High Risk,5256,104573,0.05026153978560431
train,RLOG008,High Risk,Low Risk,628,104573,0.006005374236179511
train,RLOG008,High Risk,Medium Risk,3565,104573,0.034091017757929866
train,RLOG008,High Risk,High Risk,21788,104573,0.2083520602832471
train,RLOG008,High Risk,Very High Risk,5586,104573,0.05341723006894705
train,RLOG008,High Risk,Extreme Risk,40,104573,0.0003825079131324529
train,RLOG008,Very High Risk,Low Risk,414,104573,0.003958956900920888
train,RLOG008,Very High Risk,Medium Risk,731,104573,0.006990332112495577
train,RLOG008,Very High Risk,High Risk,3645,104573,0.03485603358419477
train,RLOG008,Very High Risk,Very High Risk,8575,104573,0.0820001338777696
train,RLOG008,Very High Risk,Extreme Risk,2320,104573,0.02218545896168227
train,RLOG008,Extreme Risk,Low Risk,63,104573,0.0006024499631836134
train,RLOG008,Extreme Risk,Medium Risk,91,104573,0.0008702055023763304
train,RLOG008,Extreme Risk,High Risk,682,104573,0.006521759918908322
train,RLOG008,Extreme Risk,Very High Risk,1525,104573,0.014583114188174769
train,RLOG008,Extreme Risk,Extreme Risk,2869,104573,0.027435380069425187
train,T001,Low Risk,Medium Risk,20928,104573,0.20012814015089936
train,T001,Medium Risk,Medium Risk,31106,104573,0.29745727864745203
train,T001,Medium Risk,Very High Risk,17,104573,0.00016256586308129248
train,T001,High Risk,Medium Risk,22527,104573,0.21541889397836916
train,T001,High Risk,Very High Risk,9080,104573,0.08682929628106681
train,T001,Very High Risk,Medium Risk,2531,104573,0.024203188203455957
train,T001,Very High Risk,Very High Risk,12256,104573,0.11720042458378357
train,T001,Very High Risk,Extreme Risk,898,104573,0.008587302649823568
train,T001,Extreme Risk,Medium Risk,23,104573,0.00021994205005116044
train,T001,Extreme Risk,Very High Risk,1508,104573,0.014420548325093475
train,T001,Extreme Risk,Extreme Risk,3699,104573,0.03537241926692358
train,T002,Low Risk,Medium Risk,20928,104573,0.20012814015089936
train,T002,Medium Risk,Medium Risk,29508,104573,0.28217608751781054
train,T002,Medium Risk,High Risk,1615,104573,0.015443756992722787
train,T002,High Risk,Medium Risk,7927,104573,0.07580350568502386
train,T002,High Risk,High Risk,17237,104573,0.16483222246660229
train,T002,High Risk,Very High Risk,6443,104573,0.06161246210780986
train,T002,Very High Risk,Medium Risk,101,104573,0.0009658324806594437
train,T002,Very High Risk,High Risk,1430,104573,0.013674657894485192
train,T002,Very High Risk,Very High Risk,12922,104573,0.12356918133743892
train,T002,Very High Risk,Extreme Risk,1232,104573,0.01178124372447955
train,T002,Extreme Risk,Medium Risk,2,104573,1.9125395656622646e-05
train,T002,Extreme Risk,High Risk,6,104573,5.737618696986794e-05
train,T002,Extreme Risk,Very High Risk,928,104573,0.008874183584672908
train,T002,Extreme Risk,Extreme Risk,4294,104573,0.04106222447476882
train,T003,Low Risk,Low Risk,19153,104573,0.18315435150564677
train,T003,Low Risk,Medium Risk,1774,104573,0.016964225947424288
train,T003,Low Risk,High Risk,1,104573,9.562697828311323e-06
train,T003,Medium Risk,Low Risk,10139,104573,0.0969561932812485
train,T003,Medium Risk,Medium Risk,19117,104573,0.18281009438382756
train,T003,Medium Risk,High Risk,1863,104573,0.017815306054143994
train,T003,Medium Risk,Very High Risk,4,104573,3.825079131324529e-05
train,T003,High Risk,Low Risk,827,104573,0.007908351104013464
train,T003,High Risk,Medium Risk,6136,104573,0.058676713874518276
train,T003,High Risk,High Risk,22303,104573,0.21327684966482743
train,T003,High Risk,Very High Risk,2337,104573,0.02234802482476356
train,T003,High Risk,Extreme Risk,4,104573,3.825079131324529e-05
train,T003,Very High Risk,Medium Risk,3,104573,2.868809348493397e-05
train,T003,Very High Risk,High Risk,4375,104573,0.04183680299886204
train,T003,Very High Risk,Very High Risk,10518,104573,0.10058045575817849
train,T003,Very High Risk,Extreme Risk,789,104573,0.007544968586537634
train,T003,Extreme Risk,Medium Risk,2,104573,1.9125395656622646e-05
train,T003,Extreme Risk,High Risk,3,104573,2.868809348493397e-05
train,T003,Extreme Risk,Very High Risk,952,104573,0.00910368833255238
train,T003,Extreme Risk,Extreme Risk,4273,104573,0.040861407820374285
train,T004,Low Risk,Medium Risk,20928,104573,0.20012814015089936
train,T004,Medium Risk,Medium Risk,29508,104573,0.28217608751781054
train,T004,Medium Risk,High Risk,1615,104573,0.015443756992722787
train,T004,High Risk,Medium Risk,7927,104573,0.07580350568502386
train,T004,High Risk,High Risk,17430,104573,0.16667782314746638
train,T004,High Risk,Very High Risk,6250,104573,0.05976686142694577
train,T004,Very High Risk,Medium Risk,101,104573,0.0009658324806594437
train,T004,Very High Risk,High Risk,1570,104573,0.015013435590448777
train,T004,Very High Risk,Very High Risk,12782,104573,0.12223040364147533
train,T004,Very High Risk,Extreme Risk,1232,104573,0.01178124372447955
train,T004,Extreme Risk,Medium Risk,2,104573,1.9125395656622646e-05
train,T004,Extreme Risk,High Risk,8,104573,7.650158262649058e-05
train,T004,Extreme Risk,Very High Risk,926,104573,0.008855058189016286
train,T004,Extreme Risk,Extreme Risk,4294,104573,0.04106222447476882
train,T005,Low Risk,Low Risk,19153,104573,0.18315435150564677
train,T005,Low Risk,Medium Risk,1774,104573,0.016964225947424288
train,T005,Low Risk,High Risk,1,104573,9.562697828311323e-06
train,T005,Medium Risk,Low Risk,10139,104573,0.0969561932812485
train,T005,Medium Risk,Medium Risk,19117,104573,0.18281009438382756
train,T005,Medium Risk,High Risk,1867,104573,0.017853556845457242
train,T005,High Risk,Low Risk,827,104573,0.007908351104013464
train,T005,High Risk,Medium Risk,6136,104573,0.058676713874518276
train,T005,High Risk,High Risk,21729,104573,0.20778786111137673
train,T005,High Risk,Very High Risk,2915,104573,0.027875264169527507
train,T005,Very High Risk,Medium Risk,3,104573,2.868809348493397e-05
train,T005,Very High Risk,High Risk,3873,104573,0.037036328689049755
train,T005,Very High Risk,Very High Risk,10793,104573,0.1032101976609641
train,T005,Very High Risk,Extreme Risk,1016,104573,0.009715700993564304
train,T005,Extreme Risk,Medium Risk,2,104573,1.9125395656622646e-05
train,T005,Extreme Risk,High Risk,4,104573,3.825079131324529e-05
train,T005,Extreme Risk,Very High Risk,904,104573,0.008644678836793436
train,T005,Extreme Risk,Extreme Risk,4320,104573,0.041310854618304915
train,T006,Low Risk,Medium Risk,20872,104573,0.19959262907251393
train,T006,Low Risk,High Risk,56,104573,0.0005355110783854341
train,T006,Medium Risk,Medium Risk,26909,104573,0.2573226358620294
train,T006,Medium Risk,High Risk,4214,104573,0.04029720864850392
train,T006,High Risk,Medium Risk,4822,104573,0.0461113289281172
train,T006,High Risk,High Risk,25939,104573,0.24804681896856742
train,T006,High Risk,Very High Risk,846,104573,0.00809004236275138
train,T006,Very High Risk,Medium Risk,74,104573,0.000707639639295038
train,T006,Very High Risk,High Risk,6527,104573,0.062415728725388
train,T006,Very High Risk,Very High Risk,8151,104573,0.0779455499985656
train,T006,Very High Risk,Extreme Risk,933,104573,0.008921997073814464
train,T006,Extreme Risk,Medium Risk,1,104573,9.562697828311323e-06
train,T006,Extreme Risk,High Risk,19,104573,0.00018169125873791515
train,T006,Extreme Risk,Very High Risk,1097,104573,0.010490279517657521
train,T006,Extreme Risk,Extreme Risk,4113,104573,0.039331376167844476
train,T007,Low Risk,Low Risk,17784,104573,0.17006301817868857
train,T007,Low Risk,Medium Risk,3087,104573,0.029520048195997056
train,T007,Low Risk,High Risk,57,104573,0.0005450737762137454
train,T007,Medium Risk,Low Risk,6432,104573,0.06150727243169843
train,T007,Medium Risk,Medium Risk,20348,104573,0.1945817754104788
train,T007,Medium Risk,High Risk,4340,104573,0.04150210857487114
train,T007,Medium Risk,Very High Risk,3,104573,2.868809348493397e-05
train,T007,High Risk,Low Risk,217,104573,0.002075105428743557
train,T007,High Risk,Medium Risk,4334,104573,0.04144473238790127
train,T007,High Risk,High Risk,24019,104573,0.22968643913820966
train,T007,High Risk,Very High Risk,3037,104573,0.029041913304581488
train,T007,Very High Risk,Medium Risk,8,104573,7.650158262649058e-05
train,T007,Very High Risk,High Risk,3067,104573,0.029328794239430828
train,T007,Very High Risk,Very High Risk,11601,104573,0.11093685750623966
train,T007,Very High Risk,Extreme Risk,1009,104573,0.009648762108766125
train,T007,Extreme Risk,Medium Risk,1,104573,9.562697828311323e-06
train,T007,Extreme Risk,High Risk,17,104573,0.00016256586308129248
train,T007,Extreme Risk,Very High Risk,961,104573,0.009189752613007182
train,T007,Extreme Risk,Extreme Risk,4251,104573,0.04065102846815143
train,WASTACK001,Low Risk,Low Risk,17884,104573,0.17101928796151972
train,WASTACK001,Low Risk,Medium Risk,3044,104573,0.02910885218937967
train,WASTACK001,Medium Risk,Low Risk,3030,104573,0.02897497441978331
train,WASTACK001,Medium Risk,Medium Risk,24785,104573,0.23701146567469614
train,WASTACK001,Medium Risk,High Risk,3306,104573,0.031614279020397235
train,WASTACK001,Medium Risk,Very High Risk,2,104573,1.9125395656622646e-05
train,WASTACK001,High Risk,Medium Risk,3543,104573,0.03388063840570702
train,WASTACK001,High Risk,High Risk,25810,104573,0.24681323094871524
train,WASTACK001,High Risk,Very High Risk,2254,104573,0.021554320905013722
train,WASTACK001,Very High Risk,High Risk,2251,104573,0.021525632811528788
train,WASTACK001,Very High Risk,Very High Risk,12916,104573,0.12351180515046906
train,WASTACK001,Very High Risk,Extreme Risk,518,104573,0.004953477475065265
train,WASTACK001,Extreme Risk,High Risk,5,104573,4.7813489141556616e-05
train,WASTACK001,Extreme Risk,Very High Risk,514,104573,0.00491522668375202
train,WASTACK001,Extreme Risk,Extreme Risk,4711,104573,0.04504986946917464
train,WASTACK002,Low Risk,Low Risk,17882,104573,0.1710001625658631
train,WASTACK002,Low Risk,Medium Risk,3046,104573,0.02912797758503629
train,WASTACK002,Medium Risk,Low Risk,3032,104573,0.028994099815439933
train,WASTACK002,Medium Risk,Medium Risk,24781,104573,0.2369732148833829
train,WASTACK002,Medium Risk,High Risk,3308,104573,0.031633404416053855
train,WASTACK002,Medium Risk,Very High Risk,2,104573,1.9125395656622646e-05
train,WASTACK002,High Risk,Medium Risk,3545,104573,0.03389976380136364
train,WASTACK002,High Risk,High Risk,25806,104573,0.246774980157402
train,WASTACK002,High Risk,Very High Risk,2256,104573,0.021573446300670346
train,WASTACK002,Very High Risk,High Risk,2253,104573,0.021544758207185412
train,WASTACK002,Very High Risk,Very High Risk,12917,104573,0.12352136784829736
